Method,Iteration,Accuracy,Log Loss
damped_newton,1,0.2456839309428951,0.6931471805599452
damped_newton,2,0.8282204515272245,0.4524310839212505
damped_newton,3,0.8306772908366534,0.39368357037144347
damped_newton,4,0.8322709163346613,0.37307951051065413
damped_newton,5,0.8327357237715803,0.367309040422942
damped_newton,6,0.8325365205843294,0.3661955906327673
damped_newton,7,0.8328021248339973,0.3660352040178381
damped_newton,8,0.8327357237715803,0.36601116666361866
damped_newton,9,0.8326693227091634,0.36600633527933285
damped_newton,10,0.8327357237715803,0.36600512143253067
damped_newton,11,0.8327357237715803,0.3660047881822802
damped_newton,12,0.8327357237715803,0.3660046940440521
damped_newton,13,0.8327357237715803,0.3660046671767767
damped_newton,14,0.8327357237715803,0.3660046594672638
damped_newton,15,0.8327357237715803,0.36600465724570974
damped_newton,16,0.8327357237715803,0.36600465660299714
damped_newton,17,0.8327357237715803,0.3660046564163079
damped_newton,18,0.8327357237715803,0.3660046563618574
damped_newton,19,0.8327357237715803,0.3660046563459097
damped_newton,20,0.8327357237715803,0.3660046563412186
damped_newton,21,0.8327357237715803,0.3660046563398327
damped_newton,22,0.8327357237715803,0.36600465633942153
damped_newton,23,0.8327357237715803,0.3660046563392992
damped_newton,24,0.8327357237715803,0.3660046563392623
damped_newton,25,0.8327357237715803,0.3660046563392514
damped_newton,26,0.8327357237715803,0.36600465633924834
damped_newton,27,0.8327357237715803,0.3660046563392473
damped_newton,28,0.8327357237715803,0.3660046563392466
damped_newton,29,0.8327357237715803,0.3660046563392467
damped_newton,30,0.8327357237715803,0.3660046563392464
damped_newton,31,0.8327357237715803,0.3660046563392467
damped_newton,32,0.8327357237715803,0.36600465633924656
damped_newton,33,0.8327357237715803,0.3660046563392466
damped_newton,34,0.8327357237715803,0.36600465633924695
damped_newton,35,0.8327357237715803,0.36600465633924667
damped_newton,36,0.8327357237715803,0.3660046563392466
damped_newton,37,0.8327357237715803,0.3660046563392468
damped_newton,38,0.8327357237715803,0.3660046563392466
damped_newton,39,0.8327357237715803,0.3660046563392468
damped_newton,40,0.8327357237715803,0.3660046563392467
normal_newton,1,0.2456839309428951,0.6931471805599452
normal_newton,2,0.8282204515272245,0.41246895107237225
normal_newton,3,0.8319389110225763,0.37315353436712306
normal_newton,4,0.8325365205843294,0.3664147167654155
normal_newton,5,0.8327357237715803,0.3660133934366238
normal_newton,6,0.8327357237715803,0.3660048379157795
normal_newton,7,0.8327357237715803,0.3660046638575014
normal_newton,8,0.8327357237715803,0.36600465674518373
normal_newton,9,0.8327357237715803,0.3660046563660185
normal_newton,10,0.8327357237715803,0.3660046563411073
normal_newton,11,0.8327357237715803,0.366004656339379
normal_newton,12,0.8327357237715803,0.366004656339256
normal_newton,13,0.8327357237715803,0.3660046563392476
normal_newton,14,0.8327357237715803,0.36600465633924695
normal_newton,15,0.8327357237715803,0.36600465633924684
normal_newton,16,0.8327357237715803,0.36600465633924645
normal_newton,17,0.8327357237715803,0.36600465633924667
normal_newton,18,0.8327357237715803,0.3660046563392467
normal_newton,19,0.8327357237715803,0.3660046563392468
normal_newton,20,0.8327357237715803,0.3660046563392467
normal_newton,21,0.8327357237715803,0.3660046563392467
normal_newton,22,0.8327357237715803,0.3660046563392468
normal_newton,23,0.8327357237715803,0.3660046563392468
normal_newton,24,0.8327357237715803,0.3660046563392468
normal_newton,25,0.8327357237715803,0.36600465633924656
normal_newton,26,0.8327357237715803,0.3660046563392469
normal_newton,27,0.8327357237715803,0.3660046563392466
normal_newton,28,0.8327357237715803,0.36600465633924645
normal_newton,29,0.8327357237715803,0.3660046563392469
normal_newton,30,0.8327357237715803,0.36600465633924656
normal_newton,31,0.8327357237715803,0.3660046563392464
normal_newton,32,0.8327357237715803,0.36600465633924645
normal_newton,33,0.8327357237715803,0.3660046563392466
normal_newton,34,0.8327357237715803,0.3660046563392466
normal_newton,35,0.8327357237715803,0.3660046563392466
normal_newton,36,0.8327357237715803,0.36600465633924645
normal_newton,37,0.8327357237715803,0.3660046563392468
normal_newton,38,0.8327357237715803,0.366004656339247
normal_newton,39,0.8327357237715803,0.3660046563392466
normal_newton,40,0.8327357237715803,0.36600465633924684
regularized_newton,1,0.2456839309428951,0.6931471805599452
regularized_newton,2,0.7543160690571049,0.5407436850372103
regularized_newton,3,0.7543160690571049,0.4960631440200804
regularized_newton,4,0.7735723771580345,0.4464454691432491
regularized_newton,5,0.7980079681274901,0.42419279232650636
regularized_newton,6,0.8100265604249668,0.40644167311299345
regularized_newton,7,0.8170650730411687,0.3968468777746747
regularized_newton,8,0.8186586985391766,0.3905117460555693
regularized_newton,9,0.8200531208499336,0.38697103370961833
regularized_newton,10,0.8191235059760956,0.38486836794552826
regularized_newton,11,0.8196547144754316,0.38364890760817666
regularized_newton,12,0.8199203187250996,0.38285527731381047
regularized_newton,13,0.8205179282868525,0.3822699610272478
regularized_newton,14,0.8207171314741036,0.38179621644969514
regularized_newton,15,0.8217795484727756,0.3814105960070488
regularized_newton,16,0.8219123505976096,0.38110332474405456
regularized_newton,17,0.8221779548472775,0.3808631965376935
regularized_newton,18,0.8223771580345286,0.38067854354869785
regularized_newton,19,0.8220451527224436,0.3805388042720627
regularized_newton,20,0.8217795484727756,0.3804348641712415
regularized_newton,21,0.8215803452855246,0.3803590030972044
regularized_newton,22,0.8217131474103586,0.38030477243656574
regularized_newton,23,0.8216467463479415,0.38026687005108556
regularized_newton,24,0.8216467463479415,0.3802410192454742
regularized_newton,25,0.8217795484727756,0.3802238484904436
regularized_newton,26,0.8218459495351925,0.3802127695775604
regularized_newton,27,0.8221115537848606,0.38020585413675245
regularized_newton,28,0.8221115537848606,0.38020171028738103
regularized_newton,29,0.8221115537848606,0.3801993622911688
regularized_newton,30,0.8220451527224436,0.3801981367357415
regularized_newton,31,0.8221115537848606,0.38019756523120557
regularized_newton,32,0.8221115537848606,0.38019733062059236
regularized_newton,33,0.8221115537848606,0.38019724695202856
regularized_newton,34,0.8221115537848606,0.3801972224969062
regularized_newton,35,0.8221115537848606,0.3801972198866758
regularized_newton,36,0.8221115537848606,0.3801972186405294
regularized_newton,37,0.8221115537848606,0.3801972215443986
regularized_newton,38,0.8221115537848606,0.38019721805903345
regularized_newton,39,0.8221115537848606,0.38019722163263886
regularized_newton,40,0.8221115537848606,0.38019721806736745
linesearch_newton,1,0.2456839309428951,0.6931471805599452
linesearch_newton,2,0.8282204515272245,0.6043202588801827
linesearch_newton,3,0.8286852589641435,0.5440006292141386
linesearch_newton,4,0.8289508632138114,0.5006184391990905
linesearch_newton,5,0.8297476759628154,0.46824017659154926
linesearch_newton,6,0.8310092961487384,0.4435750257299934
linesearch_newton,7,0.8312749003984063,0.4245953556512689
linesearch_newton,8,0.8308100929614873,0.4099487404569786
linesearch_newton,9,0.8314741035856573,0.39867337328393937
linesearch_newton,10,0.8316069057104913,0.3900486055276982
linesearch_newton,11,0.8317397078353254,0.3835125332000397
linesearch_newton,12,0.8322709163346613,0.3786152995041601
linesearch_newton,13,0.8321381142098273,0.3749920333025896
linesearch_newton,14,0.8324701195219123,0.37234645576119657
linesearch_newton,15,0.8330677290836653,0.37043995380254535
linesearch_newton,16,0.8328685258964144,0.369083174920774
linesearch_newton,17,0.8328021248339973,0.3681286510412179
linesearch_newton,18,0.8330013280212484,0.3674638803195812
linesearch_newton,19,0.8329349269588313,0.367004812691753
linesearch_newton,20,0.8325365205843294,0.3666899005929583
linesearch_newton,21,0.8324037184594953,0.36647489716939086
linesearch_newton,22,0.8326029216467463,0.36632850915111503
linesearch_newton,23,0.8327357237715803,0.3662289137242667
linesearch_newton,24,0.8327357237715803,0.3661610696365318
linesearch_newton,25,0.8328021248339973,0.3661147067081791
linesearch_newton,26,0.8327357237715803,0.3660828624868849
linesearch_newton,27,0.8328021248339973,0.36606084063718086
linesearch_newton,28,0.8328021248339973,0.3660454829187476
linesearch_newton,29,0.8327357237715803,0.3660346677637042
linesearch_newton,30,0.8327357237715803,0.3660269689124187
linesearch_newton,31,0.8328021248339973,0.36602142508870394
linesearch_newton,32,0.8327357237715803,0.36601738562449704
linesearch_newton,33,0.8327357237715803,0.3660144074647557
linesearch_newton,34,0.8326693227091634,0.36601218664172647
linesearch_newton,35,0.8326693227091634,0.366010512731933
linesearch_newton,36,0.8326693227091634,0.36600923857235557
linesearch_newton,37,0.8326693227091634,0.36600826008209963
linesearch_newton,38,0.8326693227091634,0.3660075027697389
linesearch_newton,39,0.8326693227091634,0.36600691266573526
linesearch_newton,40,0.8326693227091634,0.3660064501890355
trust_region_newton,1,0.2456839309428951,0.6931471805599452
trust_region_newton,2,0.802855245683931,0.5410354697979275
trust_region_newton,3,0.8100929614873837,0.4605884238587747
trust_region_newton,4,0.8151394422310757,0.41880697349550605
trust_region_newton,5,0.8188579017264276,0.39703677302787
trust_region_newton,6,0.8204515272244356,0.38771385723454654
trust_region_newton,7,0.8199203187250996,0.3845648737925492
trust_region_newton,8,0.8203851261620186,0.38328596422009586
trust_region_newton,9,0.8205179282868525,0.38264415453837014
trust_region_newton,10,0.8206507304116866,0.38225011012912324
trust_region_newton,11,0.8206507304116866,0.38196862878499094
trust_region_newton,12,0.8207835325365206,0.3817479253440029
trust_region_newton,13,0.8212483399734396,0.38156574751972455
trust_region_newton,14,0.8215803452855246,0.3814111301412354
trust_region_newton,15,0.8217131474103586,0.3812778265007761
trust_region_newton,16,0.8217795484727756,0.3811617901356532
trust_region_newton,17,0.8220451527224436,0.38106013523605753
trust_region_newton,18,0.8222443559096946,0.380970666597739
trust_region_newton,19,0.8221115537848606,0.3808916434402448
trust_region_newton,20,0.8221779548472775,0.38082164716513206
trust_region_newton,21,0.8222443559096946,0.38075949981993
trust_region_newton,22,0.8225099601593625,0.3807042098474598
trust_region_newton,23,0.8223107569721115,0.3806549339051942
trust_region_newton,24,0.8220451527224436,0.3806109488731641
trust_region_newton,25,0.8221779548472775,0.38057163069098054
trust_region_newton,26,0.8220451527224436,0.38053643796393194
trust_region_newton,27,0.8221779548472775,0.38050489900489837
trust_region_newton,28,0.8219787516600265,0.3804766014144878
trust_region_newton,29,0.8217131474103586,0.3804511835771153
trust_region_newton,30,0.8217795484727756,0.3804283276315148
trust_region_newton,31,0.8216467463479415,0.38040775359613493
trust_region_newton,32,0.8216467463479415,0.38038921441389645
trust_region_newton,33,0.8215139442231075,0.3803724917396603
trust_region_newton,34,0.8215139442231075,0.3803573923356353
trust_region_newton,35,0.8215803452855246,0.3803437449702069
trust_region_newton,36,0.8215803452855246,0.38033139773783275
trust_region_newton,37,0.8215803452855246,0.3803202157341573
trust_region_newton,38,0.8215803452855246,0.38031007903297853
trust_region_newton,39,0.8217131474103586,0.3803008809212736
trust_region_newton,40,0.8215803452855246,0.3802925263559807
